alias,generic_name,type
MENTHOL,"MENTHOL, ZINC OXIDE",substance
ZINC OXIDE,"MENTHOL, ZINC OXIDE",substance
Fluoxetine,FLUOXETINE,brand_name
FLUOXETINE HYDROCHLORIDE,FLUOXETINE,substance
Day time high blood pressure cold and flu,ACETAMINOPHEN DEXTROMETHORPHAN HBR,brand_name
ACETAMINOPHEN,ACETAMINOPHEN DEXTROMETHORPHAN HBR,substance
DEXTROMETHORPHAN HYDROBROMIDE,ACETAMINOPHEN DEXTROMETHORPHAN HBR,substance
Clearlife Extra Strength,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",brand_name
AMBROSIA ARTEMISIIFOLIA WHOLE,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
EUPHRASIA STRICTA,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
GALPHIMIA GLAUCA FLOWERING TOP,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
HISTAMINE DIHYDROCHLORIDE,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
LUFFA OPERCULATA FRUIT,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
ONION,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
SCHOENOCAULON OFFICINALE SEED,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
SULFUR,"ONION, GALPHIMIA GLAUCA FLOWERING TOP, HISTAMINE DIHYDROCHLORIDE, LUFFA OPERCULATA FRUIT, SULFUR, AMBROSIA ARTEMISIIFOLIA WHOLE, EUPHRASIA STRICTA AND SCHOENOCAULON OFFICINALE SEED",substance
Diphenhydramine HCL,DIPHENHYDRAMINE HCL,brand_name
DIPHENHYDRAMINE HYDROCHLORIDE,DIPHENHYDRAMINE HCL,substance
Mucinex Nightshift Sinus Maximum Strength,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE, AND TRIPROLIDINE HYDROCHLORIDE",brand_name
ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE, AND TRIPROLIDINE HYDROCHLORIDE",substance
DEXTROMETHORPHAN HYDROBROMIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE, AND TRIPROLIDINE HYDROCHLORIDE",substance
PHENYLEPHRINE HYDROCHLORIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE, AND TRIPROLIDINE HYDROCHLORIDE",substance
TRIPROLIDINE HYDROCHLORIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, PHENYLEPHRINE HYDROCHLORIDE, AND TRIPROLIDINE HYDROCHLORIDE",substance
SUDOGEST NASAL DECONGESTANT,PSEUDOEPHEDRINE HCL,brand_name
PSEUDOEPHEDRINE HYDROCHLORIDE,PSEUDOEPHEDRINE HCL,substance
Cyclease PMS,"ESTRONE, SODIUM CHLORIDE, SEPIA OFFICINALIS JUICE",brand_name
ESTRONE,"ESTRONE, SODIUM CHLORIDE, SEPIA OFFICINALIS JUICE",substance
SEPIA OFFICINALIS JUICE,"ESTRONE, SODIUM CHLORIDE, SEPIA OFFICINALIS JUICE",substance
SODIUM CHLORIDE,"ESTRONE, SODIUM CHLORIDE, SEPIA OFFICINALIS JUICE",substance
up and up extra strength gas relief chewables Extra Strength,SIMETHICONE,brand_name
"DIMETHICONE, UNSPECIFIED",SIMETHICONE,substance
Note BB 500,OCTINOXATE,brand_name
OCTINOXATE,OCTINOXATE,substance
Ellence,EPIRUBICIN HYDROCHLORIDE,brand_name
EPIRUBICIN HYDROCHLORIDE,EPIRUBICIN HYDROCHLORIDE,substance
Nighttime Cold and Flu,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",brand_name
ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",substance
DEXTROMETHORPHAN HYDROBROMIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",substance
DOXYLAMINE SUCCINATE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE",substance
DG Health Antibiotic,"BACITRACIN, NEOMYCIN, POLYMYXIN B, PRAMOXINE HCL",brand_name
BACITRACIN ZINC,"BACITRACIN, NEOMYCIN, POLYMYXIN B, PRAMOXINE HCL",substance
NEOMYCIN SULFATE,"BACITRACIN, NEOMYCIN, POLYMYXIN B, PRAMOXINE HCL",substance
POLYMYXIN B SULFATE,"BACITRACIN, NEOMYCIN, POLYMYXIN B, PRAMOXINE HCL",substance
PRAMOXINE HYDROCHLORIDE,"BACITRACIN, NEOMYCIN, POLYMYXIN B, PRAMOXINE HCL",substance
"Neutrogena Healthy Skin Radiant Tinted Moisturizer Sunscreen Broad Spectrum SPF 25, Sheer Ivory 10","TITANIUM DIOXIDE, ZINC OXIDE",brand_name
"Neutrogena Healthy Skin Radiant Tinted Moisturizer Sunscreen Broad Spectrum SPF 25, Sheer Fair 20","TITANIUM DIOXIDE, ZINC OXIDE",brand_name
"Neutrogena Healthy Skin Radiant Tinted Moisturizer Sunscreen Broad Spectrum SPF 25, Sheer Tan 30","TITANIUM DIOXIDE, ZINC OXIDE",brand_name
TITANIUM DIOXIDE,"TITANIUM DIOXIDE, ZINC OXIDE",substance
ZINC OXIDE,"TITANIUM DIOXIDE, ZINC OXIDE",substance
Melange combination,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",brand_name
CALCIUM FLUORIDE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
"CALCIUM PHOSPHATE, DIBASIC, ANHYDROUS","CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
CALCIUM SULFATE ANHYDROUS,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
FERROSOFERRIC PHOSPHATE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
"MAGNESIUM PHOSPHATE, DIBASIC TRIHYDRATE","CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
POTASSIUM CHLORIDE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
"POTASSIUM PHOSPHATE, DIBASIC","CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
POTASSIUM SULFATE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
SILICON DIOXIDE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
SODIUM CHLORIDE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
"SODIUM PHOSPHATE, DIBASIC, HEPTAHYDRATE","CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
SODIUM SULFATE,"CALCAREA SULPHURICA, CALCIUM PHOSPHORICUM, KALI MURIATICUM, KALIUM PHOSPHORICUM, KALI SULPHURICUM, MAGNESIA PHOSPHORICA, NATRUM MURIATICUM, NATRUM PHOSPHORICUM, NATRIUM SULFURICUM, CALCAREA FLUORICA, FERRUM PHOSPHORICUM, SILICEA",substance
Guaifenesin,GUAIFENESIN,brand_name
GUAIFENESIN,GUAIFENESIN,substance
Cryomax Cooling,MENTHOL,brand_name
"MENTHOL, (+)-",MENTHOL,substance
MTL1 Leucoflex,ANTICOAGULANT CITRATE PHOSPHATE DEXTROSE SOLUTION WITH AS-1,brand_name
Green Compass Reduce Pain Relief,"CAMPHOR, MENTHOL, METHYL SALICYLATE",brand_name
CAMPHOR (NATURAL),"CAMPHOR, MENTHOL, METHYL SALICYLATE",substance
MENTHOL,"CAMPHOR, MENTHOL, METHYL SALICYLATE",substance
METHYL SALICYLATE,"CAMPHOR, MENTHOL, METHYL SALICYLATE",substance
DAYWEAR ADVANCED MULTI-PROTECTION ANTI-OXIDANT 24H-MOISTURE CREME BROAD SPECTRUM SPF15,"AVOBENZONE, HOMOSALATE, OCTISALATE",brand_name
AVOBENZONE,"AVOBENZONE, HOMOSALATE, OCTISALATE",substance
HOMOSALATE,"AVOBENZONE, HOMOSALATE, OCTISALATE",substance
OCTISALATE,"AVOBENZONE, HOMOSALATE, OCTISALATE",substance
Green Compass Reduce Pain Relief with Menthol,MENTHOL,brand_name
"MENTHOL, UNSPECIFIED FORM",MENTHOL,substance
Homeopathic Tea Tree Oil Lice,"EUCALYPTUS GLOBULUS, NATRUM MURIATICUM",brand_name
EUCALYPTUS GLOBULUS LEAF,"EUCALYPTUS GLOBULUS, NATRUM MURIATICUM",substance
SODIUM CHLORIDE,"EUCALYPTUS GLOBULUS, NATRUM MURIATICUM",substance
Loratadine,LORATADINE,brand_name
LORATADINE,LORATADINE,substance
Dexamethasone,DEXAMETHASONE,brand_name
DEXAMETHASONE,DEXAMETHASONE,substance
Meijer Baby Petroleum Jelly Skin Protectant Frag Free,PETROLATUM,brand_name
PETROLATUM,PETROLATUM,substance
Meijer Baby Petroleum Jelly Skin Protectant Fresh Scent,PETROLATUM,brand_name
PETROLATUM,PETROLATUM,substance
Paroxetine,PAROXETINE,brand_name
PAROXETINE HYDROCHLORIDE HEMIHYDRATE,PAROXETINE,substance
Clindamycin Hydrochloride,CLINDAMYCIN HYDROCHLORIDE,brand_name
CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,substance
Levofloxacin,LEVOFLOXACIN,brand_name
LEVOFLOXACIN,LEVOFLOXACIN,substance
AMOXICILLIN,AMOXICILLIN,brand_name
AMOXICILLIN,AMOXICILLIN,substance
Menatrol,"FOLATE, MULTIVITAMIN",brand_name
CALCIUM CARBONATE,"FOLATE, MULTIVITAMIN",substance
CHOLECALCIFEROL,"FOLATE, MULTIVITAMIN",substance
LEVOMEFOLATE CALCIUM,"FOLATE, MULTIVITAMIN",substance
MAGNESIUM OXIDE,"FOLATE, MULTIVITAMIN",substance
PYRIDOXINE HYDROCHLORIDE,"FOLATE, MULTIVITAMIN",substance
RHUBARB,"FOLATE, MULTIVITAMIN",substance
Furosemide,FUROSEMIDE,brand_name
FUROSEMIDE,FUROSEMIDE,substance
Pyridostigmine Bromide,PYRIDOSTIGMINE BROMIDE,brand_name
PYRIDOSTIGMINE BROMIDE,PYRIDOSTIGMINE BROMIDE,substance
Enalapril Maleate,ENALAPRIL MALEATE,brand_name
ENALAPRIL MALEATE,ENALAPRIL MALEATE,substance
Colgate Maximum Cavity Protection Bubble Fruit Flavor,SODIUM FLUORIDE,brand_name
SODIUM FLUORIDE,SODIUM FLUORIDE,substance
CVS Health Maximum Strength,ANTACID AND ANTIGAS,brand_name
CALCIUM CARBONATE,ANTACID AND ANTIGAS,substance
"DIMETHICONE, UNSPECIFIED",ANTACID AND ANTIGAS,substance
Cefuroxime sodium,CEFUROXIME SODIUM,brand_name
CEFUROXIME SODIUM,CEFUROXIME SODIUM,substance
Nighttime SEVERE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE",brand_name
ACETAMINOPHEN,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE",substance
DEXTROMETHORPHAN HYDROBROMIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE",substance
DOXYLAMINE SUCCINATE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE",substance
PHENYLEPHRINE HYDROCHLORIDE,"ACETAMINOPHEN, DEXTROMETHORPHAN HYDROBROMIDE, DOXYLAMINE SUCCINATE, PHENYLEPHRINE HYDROCHLORIDE",substance
Aquaphor Healing,PETROLATUM,brand_name
PETROLATUM,PETROLATUM,substance
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,brand_name
DOXYCYCLINE HYCLATE,DOXYCYCLINE HYCLATE,substance
Phenazopyridine Hydrochloride,PHENAZOPYRIDINE HYDROCHLORIDE,brand_name
PHENAZOPYRIDINE HYDROCHLORIDE,PHENAZOPYRIDINE HYDROCHLORIDE,substance
0.5% LIDOCAINE BURN RELIEF,LIDOCAINE HYDROCHLORIDE,brand_name
LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,substance
Lymphastat B,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",brand_name
ACONITUM NAPELLUS WHOLE,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
ARSENIC TRIOXIDE,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
ATROPA BELLADONNA,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
BAPTISIA TINCTORIA ROOT,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
ECHINACEA ANGUSTIFOLIA WHOLE,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
ESCHERICHIA COLI,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
FERROSOFERRIC PHOSPHATE,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
LACHESIS MUTA VENOM,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
MERCURIC CHLORIDE,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
PHOSPHORUS,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
PHYTOLACCA AMERICANA ROOT,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
RANCID BEEF,"BAPTISIA TINCTORIA, ECHINACEA (ANGUSTIFOLIA), PHYTOLACCA DECANDRA, ACONITUM NAPELLUS, ARSENICUM ALBUM, BELLADONNA, FERRUM PHOSPHORICUM, LACHESIS MUTUS, MERCURIUS CORROSIVUS, PHOSPHORUS, COLIBACILLINUM CUM NATRUM MURIATICUM, PYROGENIUM",substance
Venlafaxine Hydrochloride,VENLAFAXINE HYDROCHLORIDE,brand_name
VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,substance
BACLOFEN,BACLOFEN,brand_name
BACLOFEN,BACLOFEN,substance
Fluocinonide,FLUOCINONIDE,brand_name
FLUOCINONIDE,FLUOCINONIDE,substance
Imipenem and Cilastatin,IMIPENEM AND CILASTATIN SODIUM,brand_name
CILASTATIN SODIUM,IMIPENEM AND CILASTATIN SODIUM,substance
IMIPENEM,IMIPENEM AND CILASTATIN SODIUM,substance
Glipizide,GLIPIZIDE,brand_name
GLIPIZIDE,GLIPIZIDE,substance
ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,brand_name
ISOSORBIDE MONONITRATE,ISOSORBIDE MONONITRATE,substance
Estradiol,ESTRADIOL,brand_name
ESTRADIOL,ESTRADIOL,substance
Glimepiride,GLIMEPIRIDE,brand_name
GLIMEPIRIDE,GLIMEPIRIDE,substance
Potassium Chloride,POTASSIUM CHLORIDE,brand_name
POTASSIUM CHLORIDE,POTASSIUM CHLORIDE,substance
Stibium 6X,STIBIUM 6X,brand_name
ANTIMONY,STIBIUM 6X,substance
Sertraline,SERTRALINE,brand_name
SERTRALINE HYDROCHLORIDE,SERTRALINE,substance
Simvastatin,SIMVASTATIN,brand_name
SIMVASTATIN,SIMVASTATIN,substance
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 110 ALABASTER,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 120 IVORY,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 130 OPAL,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 140 PORCELAIN,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 150 LACE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 160 SHELL,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 210 BIRCH,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 220 LINEN,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 230 ALDER,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 240 QUARTZ,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 250 SAND,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 260 CASHMERE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 310 SILK,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 320 PINE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 330 BAMBOO,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 340 OAK,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 350 MAPLE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 360 CITRINE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 410 SUNSTONE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
SHISEIDO SYNCHRO SKIN SELF-REFRESHING FOUNDATION 420 BRONZE,OCTINOXATE AND TITANIUM DIOXIDE,brand_name
OCTINOXATE,OCTINOXATE AND TITANIUM DIOXIDE,substance
TITANIUM DIOXIDE,OCTINOXATE AND TITANIUM DIOXIDE,substance
B-Pure Citrus Scented Hand Sanitizer,ALCOHOL,brand_name
ALCOHOL,ALCOHOL,substance
Thera Plus Cool and Heat Pain Relieving Gel Menthol,MENTHOL,brand_name
MENTHOL,MENTHOL,substance
Thera Plus Max Strength Lidocaine Pain Relief Liquid,LIDOCAINE HYDROCHLORIDE,brand_name
LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,substance
B-Pure Hydrating Hand Sanitizer Cucumber Mint Scented,ALCOHOL,brand_name
ALCOHOL,ALCOHOL,substance
B-Pure Hydrating Hand Sanitizer Watermelon Scented,ALCOHOL,brand_name
ALCOHOL,ALCOHOL,substance
Allopurinol,ALLOPURINOL,brand_name
ALLOPURINOL,ALLOPURINOL,substance
